Postcode,Suburb,Weather_Conditions,Field_Staff,Outage_StartTime,Outage_EndTime,Outage_Hours,Day,DOW,Month
2465,Nambucca Heads,Rain,7,2024-03-18 14:00:00,2024-03-18 20:32:15.816502,6.53772680597708,18,Monday,March
2457,Iluka,Storms,10,2024-06-14 00:06:00,2024-06-14 06:11:14.920506,6.087477918352886,14,Friday,June
2452,Woolgoolga,Rain,13,2024-06-14 23:16:00,2024-06-15 02:53:03.140144,3.6175389289446565,14,Friday,June
2495,Urunga,Rain,5,2024-01-22 05:12:00,2024-01-22 11:58:38.929932,6.777480536675085,22,Monday,January
2496,Bellingen,Fine_Conditions,3,2023-10-30 02:54:00,2023-10-30 04:47:02.452382,1.8840145505944776,30,Monday,October
2450,Coffs Harbour,Storms,10,2024-03-13 11:15:00,2024-03-13 15:39:10.651824,4.402958840110685,13,Wednesday,March
2492,Coffs Harbour,Fine_Conditions,13,2024-08-18 22:45:00,2024-08-18 23:58:02.010674,1.2172251872354156,18,Sunday,August
2474,Byron Bay,Rain,6,2023-12-09 06:57:00,2023-12-09 15:02:32.339513,8.092316531349665,9,Saturday,December
2493,Sawtell,High Temperature,6,2024-04-18 04:56:00,2024-04-18 10:10:51.350885,5.247597468052729,18,Thursday,April
2477,Bangalow,Storms,10,2024-02-09 23:23:00,2024-02-10 06:36:52.015000,7.231115277819084,9,Friday,February
2500,Wollongong,High Temperature,14,2024-07-04 02:50:00,2024-07-04 05:52:07.339518,3.0353720882910866,4,Thursday,July
2482,Ballina,Rain,9,2024-05-10 21:07:00,2024-05-11 03:24:34.434463,6.29289846208281,10,Friday,May
2478,Wardell,Fine_Conditions,7,2024-08-20 07:28:00,2024-08-20 10:14:07.681447,2.768800402050307,20,Tuesday,August
2470,Lismore,Storms,14,2024-09-10 06:56:00,2024-09-10 10:34:04.825001,3.634673611522562,10,Tuesday,September
2450,Coffs Harbour,Rain,10,2024-07-24 08:52:00,2024-07-24 12:59:26.197337,4.123943704641279,24,Wednesday,July
2497,Nambucca Heads,Fine_Conditions,10,2024-05-05 17:37:00,2024-05-05 22:06:04.895170,4.484693102664096,5,Sunday,May
2482,Ballina,Rain,9,2023-12-07 15:39:00,2023-12-07 21:25:10.592912,5.769609142096825,7,Thursday,December
2492,Coffs Harbour,Storms,13,2024-07-15 11:55:00,2024-07-15 17:16:10.297789,5.352860497070893,15,Monday,July
2482,Ballina,High Temperature,9,2023-11-22 06:54:00,2023-11-22 13:28:23.215218,6.573115338387458,22,Wednesday,November
2477,Bangalow,High Temperature,10,2024-09-04 11:22:00,2024-09-04 18:31:24.542355,7.156817320731188,4,Wednesday,September
2489,Grafton,Rain,4,2024-05-15 01:02:00,2024-05-15 09:51:37.095344,8.826970928989953,15,Wednesday,May
2466,Macksville,Storms,11,2024-09-05 23:12:00,2024-09-06 05:02:49.460706,5.847072418391029,5,Thursday,September
2476,Ocean Shores,High Temperature,4,2024-01-02 12:15:00,2024-01-02 20:54:14.764956,8.654101376682146,2,Tuesday,January
2484,Byron Bay,Storms,7,2024-02-09 18:13:00,2024-02-09 23:22:01.189626,5.1503304516968775,9,Friday,February
2472,Casino,Fine_Conditions,13,2024-08-30 14:35:00,2024-08-30 16:06:40.330341,1.5278695391716672,30,Friday,August
2474,Byron Bay,Rain,6,2023-10-03 15:15:00,2023-10-03 21:34:59.420346,6.333172318251606,3,Tuesday,October
2456,Maclean,Fine_Conditions,8,2023-10-24 21:32:00,2023-10-25 02:49:20.194429,5.288942896872011,24,Tuesday,October
2454,Yamba,High Temperature,8,2024-04-18 09:51:00,2024-04-18 17:54:14.805050,8.054112514017548,18,Thursday,April
2474,Byron Bay,Fine_Conditions,6,2023-12-22 02:21:00,2023-12-22 04:59:20.857618,2.639127116236447,22,Friday,December
2452,Woolgoolga,High Temperature,13,2024-07-16 02:15:00,2024-07-16 08:27:31.539531,6.208760980897416,16,Tuesday,July
2486,Kyogle,High Temperature,15,2024-07-18 07:41:00,2024-07-18 11:08:33.678587,3.459355162938931,18,Thursday,July
2476,Ocean Shores,Storms,4,2024-08-17 12:04:00,2024-08-17 16:41:02.341031,4.617316953065941,17,Saturday,August
2494,Toormina,Rain,5,2023-10-24 04:04:00,2023-10-24 10:39:06.221756,6.5850615988478065,24,Tuesday,October
2492,Coffs Harbour,Storms,13,2023-12-04 12:13:00,2023-12-04 17:26:48.067197,5.230018665912059,4,Monday,December
2484,Byron Bay,Storms,7,2024-02-20 00:35:00,2024-02-20 06:24:48.309899,5.830086083033417,20,Tuesday,February
2497,Nambucca Heads,Fine_Conditions,10,2024-01-01 01:32:00,2024-01-01 03:38:33.645792,2.1093460533467763,1,Monday,January
2475,Mullumbimby,Rain,4,2024-01-04 08:39:00,2024-01-04 18:00:03.414562,9.350948489509571,4,Thursday,January
2456,Maclean,Fine_Conditions,8,2024-05-27 11:02:00,2024-05-27 15:53:04.489694,4.8512471370920975,27,Monday,May
2489,Grafton,High Temperature,4,2024-04-25 12:18:00,2024-04-25 17:35:36.785039,5.293551399779782,25,Thursday,April
2440,Bonny Hills,Storms,7,2024-07-24 19:13:00,2024-07-24 23:41:47.217506,4.4797826406824095,24,Wednesday,July
2466,Macksville,High Temperature,11,2024-08-12 11:36:00,2024-08-12 17:30:57.487762,5.91596882279395,12,Monday,August
2498,Macksville,Rain,13,2024-08-09 21:08:00,2024-08-10 01:24:02.826942,4.267451928293178,9,Friday,August
2443,Lake Cathie,High Temperature,9,2024-04-30 18:03:00,2024-05-01 01:40:31.661882,7.625461633838747,30,Tuesday,April
2499,South West Rocks,Rain,12,2024-09-16 00:09:00,2024-09-16 03:36:36.864864,3.460240239916188,16,Monday,September
2476,Ocean Shores,Rain,4,2024-01-18 12:01:00,2024-01-18 19:51:15.995538,7.8377765383922124,18,Thursday,January
2500,Wollongong,Fine_Conditions,14,2024-01-07 19:07:00,2024-01-07 21:24:32.378844,2.2923274567789345,7,Sunday,January
2442,North Haven,Fine_Conditions,9,2023-11-23 21:11:00,2023-11-23 22:48:22.039625,1.6227887847327236,23,Thursday,November
2491,Casino,Storms,11,2024-04-01 14:35:00,2024-04-01 21:12:06.540732,6.618483536756368,1,Monday,April
2441,Wauchope,High Temperature,14,2024-02-18 02:12:00,2024-02-18 07:43:43.713839,5.528809399818362,18,Sunday,February
2494,Toormina,Rain,5,2024-05-31 01:36:00,2024-05-31 08:20:38.260798,6.74396133268646,31,Friday,May
2481,Alstonville,Fine_Conditions,3,2024-08-02 16:30:00,2024-08-02 21:21:02.266406,4.8506295572150755,2,Friday,August
2479,Coraki,Fine_Conditions,5,2023-11-04 18:01:00,2023-11-04 23:40:11.822421,5.653284005781622,4,Saturday,November
2490,Lawrence,Storms,9,2024-06-06 08:25:00,2024-06-06 15:53:54.807804,7.4818910565912295,6,Thursday,June
2456,Maclean,Storms,8,2024-02-01 19:31:00,2024-02-02 03:06:15.089943,7.587524984161397,1,Thursday,February
2481,Alstonville,Rain,3,2024-09-17 23:54:00,2024-09-18 04:28:04.606682,4.56794630048351,17,Tuesday,September
2470,Lismore,Rain,14,2023-12-19 22:34:00,2023-12-20 02:46:57.746282,4.2160406337946705,19,Tuesday,December
2497,Nambucca Heads,High Temperature,10,2023-12-04 06:23:00,2023-12-04 13:25:50.216809,7.047282446862058,4,Monday,December
2499,South West Rocks,Storms,12,2023-12-07 10:06:00,2023-12-07 16:10:38.832394,6.07745344283797,7,Thursday,December
2442,North Haven,High Temperature,9,2023-12-12 16:42:00,2023-12-12 22:45:45.164491,6.062545691863818,12,Tuesday,December
2478,Wardell,Rain,7,2024-05-11 21:42:00,2024-05-12 05:00:37.815236,7.310504232347458,11,Saturday,May
2494,Toormina,Storms,5,2024-03-12 13:02:00,2024-03-12 19:21:55.306754,6.332029653826388,12,Tuesday,March
2494,Toormina,Fine_Conditions,5,2024-01-03 19:47:00,2024-01-03 22:52:26.185347,3.090607040803222,3,Wednesday,January
2470,Lismore,Fine_Conditions,14,2024-06-10 09:09:00,2024-06-10 13:10:26.847280,4.024124244422536,10,Monday,June
2492,Coffs Harbour,Storms,13,2024-09-18 10:43:00,2024-09-18 14:21:08.550339,3.635708427415256,18,Wednesday,September
2490,Lawrence,High Temperature,9,2024-07-06 12:27:00,2024-07-06 19:01:26.411803,6.574003278510228,6,Saturday,July
2493,Sawtell,Storms,6,2024-03-13 21:24:00,2024-03-14 02:04:16.160981,4.671155828159114,13,Wednesday,March
2487,Tenterfield,Storms,4,2023-10-15 22:44:00,2023-10-16 06:55:16.478906,8.187910807199072,15,Sunday,October
2479,Coraki,Fine_Conditions,5,2023-10-31 00:13:00,2023-10-31 06:01:30.463485,5.8084620792971355,31,Tuesday,October
2484,Byron Bay,Fine_Conditions,7,2024-01-13 10:12:00,2024-01-13 12:58:59.557822,2.783210506007166,13,Saturday,January
2465,Nambucca Heads,High Temperature,7,2024-02-02 04:50:00,2024-02-02 11:57:21.013934,7.122503870506812,2,Friday,February
2478,Wardell,Storms,7,2024-05-05 22:54:00,2024-05-06 02:50:48.552055,3.9468200151928094,5,Sunday,May
2470,Lismore,Fine_Conditions,14,2023-11-02 13:14:00,2023-11-02 14:44:32.160959,1.5089335998145514,2,Thursday,November
2492,Coffs Harbour,Fine_Conditions,13,2024-05-10 12:17:00,2024-05-10 14:19:24.069066,2.040019185066785,10,Friday,May
2494,Toormina,High Temperature,5,2024-06-06 10:58:00,2024-06-06 16:40:41.700070,5.711583352751194,6,Thursday,June
2443,Lake Cathie,High Temperature,9,2024-03-14 20:20:00,2024-03-15 00:39:28.729931,4.324647203177083,14,Thursday,March
2470,Lismore,Storms,14,2024-05-05 03:09:00,2024-05-05 08:17:02.363098,5.133989749538255,5,Sunday,May
2474,Byron Bay,Fine_Conditions,6,2024-01-13 16:54:00,2024-01-13 21:40:59.059307,4.783072029802245,13,Saturday,January
2489,Grafton,Storms,4,2023-11-13 08:11:00,2023-11-13 13:30:08.809028,5.3191136189709525,13,Monday,November
2454,Yamba,Storms,8,2023-11-14 09:38:00,2023-11-14 15:29:54.563943,5.86515665083892,14,Tuesday,November
2472,Casino,Rain,13,2024-05-23 06:42:00,2024-05-23 11:32:47.878195,4.846632832027501,23,Thursday,May
2466,Macksville,Fine_Conditions,11,2023-11-02 03:02:00,2023-11-02 04:59:00.845154,1.9502347649840774,2,Thursday,November
2482,Ballina,High Temperature,9,2023-10-08 23:36:00,2023-10-09 03:40:40.901500,4.0780281943078664,8,Sunday,October
2464,Bellingen,High Temperature,5,2024-09-28 17:03:00,2024-09-29 00:53:39.744720,7.844373533375982,28,Saturday,September
2443,Lake Cathie,High Temperature,9,2024-08-22 15:09:00,2024-08-22 22:12:42.970521,7.061936255953924,22,Thursday,August
2485,Nimbin,Fine_Conditions,3,2024-03-24 11:28:00,2024-03-24 15:37:35.903777,4.159973271514876,24,Sunday,March
2475,Mullumbimby,Storms,4,2024-05-01 02:53:00,2024-05-01 10:32:06.151545,7.651708762379316,1,Wednesday,May
2463,Yamba,Fine_Conditions,13,2024-02-08 05:26:00,2024-02-08 07:17:05.074138,1.851409482808351,8,Thursday,February
2452,Woolgoolga,Rain,13,2024-06-07 13:23:00,2024-06-07 18:00:36.314963,4.626754156374698,7,Friday,June
2493,Sawtell,Rain,6,2024-09-25 19:44:00,2024-09-26 03:52:30.820192,8.141894497798766,25,Wednesday,September
2500,Wollongong,Rain,14,2024-06-30 07:06:00,2024-06-30 12:31:52.061377,5.431128160148056,30,Sunday,June
2497,Nambucca Heads,Storms,10,2024-08-25 18:38:00,2024-08-25 22:52:47.255703,4.246459917497193,25,Sunday,August
2441,Wauchope,Rain,14,2024-06-22 22:06:00,2024-06-23 00:53:26.875058,2.7907986272922596,22,Saturday,June
2490,Lawrence,Storms,9,2024-02-23 20:30:00,2024-02-24 01:14:13.820177,4.7371722714808016,23,Friday,February
2477,Bangalow,Rain,10,2023-10-02 08:14:00,2023-10-02 14:47:36.431504,6.560119862274227,2,Monday,October
2485,Nimbin,Rain,3,2024-03-18 05:51:00,2024-03-18 13:09:15.186058,7.30421834945884,18,Monday,March
2477,Bangalow,High Temperature,10,2024-04-22 00:09:00,2024-04-22 03:45:45.794989,3.6127208303046623,22,Monday,April
2460,Grafton,Storms,11,2024-09-21 15:57:00,2024-09-21 20:45:20.977848,4.8058271799573715,21,Saturday,September
2492,Coffs Harbour,Storms,13,2024-06-07 08:37:00,2024-06-07 14:45:56.980149,6.149161152565988,7,Friday,June
2443,Lake Cathie,Fine_Conditions,9,2024-04-15 02:17:00,2024-04-15 04:32:30.212123,2.2583922564343277,15,Monday,April
2488,Stanthorpe,High Temperature,15,2024-04-01 04:52:00,2024-04-01 10:01:31.847925,5.158846645812442,1,Monday,April
2498,Macksville,Fine_Conditions,13,2024-05-09 21:23:00,2024-05-10 00:31:20.143945,3.1389288737304892,9,Thursday,May
2484,Byron Bay,Storms,7,2024-06-28 13:54:00,2024-06-28 17:46:36.008013,3.876668892580013,28,Friday,June
2464,Bellingen,Rain,5,2024-02-26 16:28:00,2024-02-26 20:49:15.885634,4.354412676032615,26,Monday,February
2440,Bonny Hills,Rain,7,2023-10-21 17:11:00,2023-10-21 23:29:20.397094,6.305665859367581,21,Saturday,October
2495,Urunga,Fine_Conditions,5,2023-12-20 22:17:00,2023-12-21 00:19:16.011353,2.037780931264898,20,Wednesday,December
2452,Woolgoolga,Storms,13,2024-07-24 15:54:00,2024-07-24 20:16:19.435805,4.37206550126423,24,Wednesday,July
2475,Mullumbimby,Fine_Conditions,4,2024-05-29 12:43:00,2024-05-29 18:12:06.245816,5.485068282117211,29,Wednesday,May
2478,Wardell,Rain,7,2024-01-01 08:50:00,2024-01-01 14:46:18.214961,5.93839304480145,1,Monday,January
2475,Mullumbimby,Rain,4,2024-05-24 18:11:00,2024-05-24 22:35:59.821096,4.416616971147659,24,Friday,May
2466,Macksville,Storms,11,2024-08-19 15:34:00,2024-08-19 22:19:54.967492,6.765268747874406,19,Monday,August
2496,Bellingen,Storms,3,2024-04-24 21:12:00,2024-04-25 06:16:43.173857,9.078659404855845,24,Wednesday,April
2464,Bellingen,Storms,5,2024-01-11 00:34:00,2024-01-11 07:13:54.745330,6.6652070360808695,11,Thursday,January
2465,Nambucca Heads,Rain,7,2024-02-24 22:27:00,2024-02-25 04:32:09.425208,6.08595144679489,24,Saturday,February
2478,Wardell,Storms,7,2024-06-02 14:56:00,2024-06-02 20:52:38.805440,5.94411262213059,2,Sunday,June
2450,Coffs Harbour,Fine_Conditions,10,2024-03-05 00:15:00,2024-03-05 02:02:56.769853,1.799102736834593,5,Tuesday,March
2478,Wardell,Storms,7,2024-02-01 03:45:00,2024-02-01 11:02:59.751263,7.299930906401721,1,Thursday,February
2478,Wardell,Rain,7,2024-03-07 02:20:00,2024-03-07 06:41:32.241571,4.358955991997198,7,Thursday,March
2440,Bonny Hills,Rain,7,2024-03-21 06:46:00,2024-03-21 10:49:19.457631,4.055404897519761,21,Thursday,March
2494,Toormina,Storms,5,2024-08-23 02:07:00,2024-08-23 06:55:37.867444,4.810518734390105,23,Friday,August
2454,Yamba,Rain,8,2023-11-28 04:27:00,2023-11-28 10:58:48.642451,6.530178458695075,28,Tuesday,November
2444,Port Macquarie,High Temperature,13,2023-11-22 07:04:00,2023-11-22 13:04:03.874142,6.001076150692724,22,Wednesday,November
2497,Nambucca Heads,Fine_Conditions,10,2024-04-07 10:32:00,2024-04-07 14:33:58.321748,4.032867152222697,7,Sunday,April
2470,Lismore,Storms,14,2024-07-09 08:35:00,2024-07-09 14:25:03.300251,5.834250069832141,9,Tuesday,July
2491,Casino,High Temperature,11,2024-04-14 13:21:00,2024-04-14 18:40:31.208645,5.32533573483845,14,Sunday,April
2497,Nambucca Heads,Storms,10,2024-01-01 00:12:00,2024-01-01 06:03:52.652126,5.86462559058679,1,Monday,January
2457,Iluka,Fine_Conditions,10,2024-01-17 16:33:00,2024-01-17 21:47:43.970193,5.2455472759681605,17,Wednesday,January
2497,Nambucca Heads,Storms,10,2024-02-15 12:25:00,2024-02-15 17:27:48.022033,5.04667278686091,15,Thursday,February
2484,Byron Bay,Rain,7,2024-02-15 09:15:00,2024-02-15 17:18:32.338659,8.058982960829594,15,Thursday,February
2496,Bellingen,Fine_Conditions,3,2024-02-08 18:18:00,2024-02-08 20:54:55.416414,2.6153934483485224,8,Thursday,February
2442,North Haven,Storms,9,2024-04-02 11:04:00,2024-04-02 15:49:59.921281,4.766644800265413,2,Tuesday,April
2466,Macksville,Storms,11,2023-12-17 06:56:00,2023-12-17 13:47:17.412878,6.854836910436761,17,Sunday,December
2494,Toormina,High Temperature,5,2024-04-21 07:58:00,2024-04-21 16:00:30.877203,8.04191033419224,21,Sunday,April
2470,Lismore,High Temperature,14,2023-11-13 16:37:00,2023-11-13 21:03:30.214618,4.441726282763702,13,Monday,November
2496,Bellingen,Storms,3,2024-04-25 00:56:00,2024-04-25 08:10:27.788225,7.241052284741969,25,Thursday,April
2450,Coffs Harbour,High Temperature,10,2023-12-25 03:55:00,2023-12-25 10:14:01.475114,6.317076420597461,25,Monday,December
2494,Toormina,Rain,5,2024-08-25 08:16:00,2024-08-25 12:34:03.524145,4.300978929097958,25,Sunday,August
2483,Lennox Head,Fine_Conditions,4,2024-01-16 17:22:00,2024-01-16 21:04:59.114098,3.716420582678696,16,Tuesday,January
2485,Nimbin,Fine_Conditions,3,2024-08-01 13:14:00,2024-08-01 17:25:01.854294,4.183848415093216,1,Thursday,August
2500,Wollongong,Storms,14,2024-03-12 07:28:00,2024-03-12 11:10:21.815628,3.706059896746271,12,Tuesday,March
2469,South Grafton,Storms,6,2024-07-17 06:28:00,2024-07-17 14:20:59.923844,7.88331217888304,17,Wednesday,July
2474,Byron Bay,High Temperature,6,2024-04-06 00:27:00,2024-04-06 05:30:48.549307,5.063485918503156,6,Saturday,April
2465,Nambucca Heads,High Temperature,7,2024-06-03 07:44:00,2024-06-03 14:18:23.261937,6.573128315746499,3,Monday,June
2443,Lake Cathie,Fine_Conditions,9,2024-04-04 21:25:00,2024-04-05 02:14:27.664659,4.824351294298811,4,Thursday,April
2440,Bonny Hills,Storms,7,2024-09-19 05:00:00,2024-09-19 11:18:39.916532,6.311087925586844,19,Thursday,September
2495,Urunga,Rain,5,2024-05-15 23:54:00,2024-05-16 06:06:24.714177,6.206865049279367,15,Wednesday,May
2487,Tenterfield,High Temperature,4,2024-04-26 23:43:00,2024-04-27 06:37:10.691289,6.902969802556339,26,Friday,April
2487,Tenterfield,Rain,4,2024-08-24 10:02:00,2024-08-24 14:47:11.736791,4.7532602198575455,24,Saturday,August
2450,Coffs Harbour,High Temperature,10,2024-04-08 17:29:00,2024-04-09 00:34:43.439588,7.095399885487071,8,Monday,April
2460,Grafton,High Temperature,11,2024-07-17 05:32:00,2024-07-17 10:47:07.348390,5.252041219458077,17,Wednesday,July
2484,Byron Bay,Rain,7,2024-03-25 21:52:00,2024-03-26 02:59:22.891093,5.123025303500911,25,Monday,March
2487,Tenterfield,Rain,4,2024-07-13 07:23:00,2024-07-13 13:55:45.081961,6.545856100216958,13,Saturday,July
2499,South West Rocks,Fine_Conditions,12,2024-01-10 17:35:00,2024-01-10 20:43:02.165903,3.133934973043686,10,Wednesday,January
2479,Coraki,Rain,5,2023-12-27 14:19:00,2023-12-27 22:58:25.644709,8.657123530336623,27,Wednesday,December
2481,Alstonville,High Temperature,3,2023-11-01 14:45:00,2023-11-01 22:48:15.696306,8.0543600850222,1,Wednesday,November
2480,Evans Head,Fine_Conditions,10,2023-11-24 23:45:00,2023-11-25 03:03:45.628557,3.3126745990429485,24,Friday,November
2488,Stanthorpe,Fine_Conditions,15,2024-04-07 14:32:00,2024-04-07 17:52:47.587327,3.346552035372376,7,Sunday,April
2482,Ballina,Rain,9,2024-05-03 16:45:00,2024-05-04 00:13:48.367524,7.480102089900137,3,Friday,May
2442,North Haven,Storms,9,2024-02-10 08:39:00,2024-02-10 13:56:29.588757,5.291552432611622,10,Saturday,February
2469,South Grafton,Fine_Conditions,6,2024-08-17 00:22:00,2024-08-17 02:55:08.311827,2.5523088408481027,17,Saturday,August
2452,Woolgoolga,High Temperature,13,2024-05-05 20:21:00,2024-05-06 02:12:48.094026,5.8633594516256204,5,Sunday,May
2465,Nambucca Heads,Storms,7,2024-01-02 23:05:00,2024-01-03 05:16:59.489691,6.199858247375142,2,Tuesday,January
2480,Evans Head,Rain,10,2024-08-30 06:01:00,2024-08-30 11:09:45.910263,5.146086184082655,30,Friday,August
2480,Evans Head,Storms,10,2024-06-18 01:37:00,2024-06-18 08:53:52.037054,7.281121403857805,18,Tuesday,June
2484,Byron Bay,High Temperature,7,2023-10-06 11:39:00,2023-10-06 19:24:44.654983,7.762404162024121,6,Friday,October
2486,Kyogle,Rain,15,2023-11-02 04:12:00,2023-11-02 08:52:57.598458,4.682666238466789,2,Thursday,November
2466,Macksville,Rain,11,2024-04-22 09:35:00,2024-04-22 15:41:32.459339,6.109016483012481,22,Monday,April
2496,Bellingen,Storms,3,2024-05-14 06:38:00,2024-05-14 16:13:36.362379,9.593433994302154,14,Tuesday,May
2452,Woolgoolga,Fine_Conditions,13,2024-09-05 18:22:00,2024-09-05 22:48:24.234388,4.440065107684157,5,Thursday,September
2489,Grafton,Rain,4,2024-06-30 15:18:00,2024-06-30 23:31:23.358965,8.223155267930194,30,Sunday,June
2495,Urunga,High Temperature,5,2024-06-23 17:35:00,2024-06-24 01:15:17.907235,7.671640898496511,23,Sunday,June
2465,Nambucca Heads,Storms,7,2024-08-17 14:09:00,2024-08-17 22:02:53.347977,7.898152215858812,17,Saturday,August
2457,Iluka,Fine_Conditions,10,2024-07-29 03:49:00,2024-07-29 08:28:28.309306,4.657863696238298,29,Monday,July
2494,Toormina,Storms,5,2024-07-28 03:01:00,2024-07-28 09:43:49.772414,6.713825670497643,28,Sunday,July
2444,Port Macquarie,High Temperature,13,2023-11-04 04:24:00,2023-11-04 08:49:31.036921,4.425288033661285,4,Saturday,November
2476,Ocean Shores,High Temperature,4,2024-01-29 18:56:00,2024-01-30 01:10:59.875967,6.249965546389247,29,Monday,January
2485,Nimbin,Storms,3,2024-02-02 00:37:00,2024-02-02 05:25:02.090007,4.800580557521709,2,Friday,February
2450,Coffs Harbour,Storms,10,2024-01-28 20:50:00,2024-01-29 02:08:36.243582,5.310067661556518,28,Sunday,January
2497,Nambucca Heads,Fine_Conditions,10,2024-07-01 22:51:00,2024-07-02 01:57:36.488117,3.110135588157258,1,Monday,July
2481,Alstonville,Fine_Conditions,3,2024-06-29 06:46:00,2024-06-29 13:42:00.578559,6.933494044051633,29,Saturday,June
2464,Bellingen,Rain,5,2024-06-18 21:03:00,2024-06-19 02:11:17.909708,5.138308252333875,18,Tuesday,June
2456,Maclean,Fine_Conditions,8,2023-11-08 10:47:00,2023-11-08 13:19:07.806716,2.535501865473288,8,Wednesday,November
2478,Wardell,Storms,7,2024-05-30 22:48:00,2024-05-31 05:07:17.288673,6.321469075743029,30,Thursday,May
2482,Ballina,Fine_Conditions,9,2024-01-21 04:54:00,2024-01-21 09:57:37.987163,5.060551989722188,21,Sunday,January
